BEHAV,DAN,20180124.Fly4.3,20180124.Fly4.2,20180119.Fly10.1,20180531.Fly3.3,20180131.Fly7.3,20180131.Fly7.2,20180604.Fly8.3,20180604.Fly8.2,20180125.Fly3.3,20180125.Fly3.4,20180131.Fly9.3,20170826.Fly7.2,20170821.Fly1.1,20180604.Fly3.2,20180604.Fly3.3,20180604.Fly3.4,20180604.Fly3.1,20180530.Fly3.1,20180119.Fly7.2,20180530.Fly1.2,20180530.Fly1.1,20180530.Fly1.3,20180120.Fly1.2,20180120.Fly1.1,20180120.Fly1.3,20170826.Fly4.1,20180131.Fly1.3,20180131.Fly1.2,20180125.Fly6.1,20180131.Fly8.3,20180131.Fly8.4,20180131.Fly8.2,20180131.Fly8.1,20180119.Fly9.2,20180530.Fly5.5,20180530.Fly5.4,20180530.Fly5.2,20180530.Fly5.1,20180530.Fly5.3,20180531.Fly2.5,20170828.Fly4.3,20180201.Fly3.2,20180201.Fly3.4,20170822.Fly1.1,20170828.Fly2.2,20170828.Fly2.6,20180131.Fly4.2,20180131.Fly4.3
AngVel,G4,-0.61263391110424,-0.3738812539526324,-0.09593290827041345,-0.7824952745022402,-0.1954923248973428,-0.17378624031988932,-3.8720911201986157,NaN,-0.18674673895429872,-0.2968987761867081,-0.040535660520576,-0.15157616185647438,-2.7965095018690223,-0.5121182509757018,-0.10991843692239822,-0.11400843856016762,-0.4029186003878962,NaN,NaN,-0.47400918170928485,-0.4089958407289971,NaN,-0.4336144187750697,-0.19183432961841507,-1.2423252387820156,-0.03593191276174501,NaN,-0.3492200924005995,-0.16108337951229368,-0.7004134158950122,-0.18719416573347414,-0.34142882742057323,-0.32949694911326066,NaN,-0.23710323753633267,-0.25150770566175784,-0.11169575128951093,-0.22465249464039871,-0.15257033361064676,NaN,-0.29212619790105765,-0.1212447817481268,-0.7691639538423087,-0.1468984534491684,-0.13204409338091994,NaN,-0.20726487636343682,-0.17085743109825957
AngVel,G5,-0.6076540978920653,-0.10335687879764,-0.11572159499435464,-0.705051594547655,-0.3571372623346989,-0.19740740746815488,-2.7811896428583265,NaN,-0.07797237810829172,-0.3199196911046458,-0.06760119845231638,-0.24269442185182943,-4.323277266617685,-0.488212357543905,-0.27065951591459747,-0.22178873226388518,-0.3833312678802032,NaN,NaN,-0.9052995715414889,-0.21351912958211683,NaN,-0.21248724489558857,-0.2207070458656426,-1.1066024486955253,-0.30060253514403,NaN,-0.4016909572882581,-0.05580746154492844,-1.0497428392007615,-0.2723983401569696,-0.3672253356044535,-0.1319220604018514,NaN,-0.2613545636910872,-0.21300731944715334,-0.22321399496675376,-0.2854385875382597,-0.15120178353701386,NaN,-0.27517101459521953,-0.05016803062647779,-1.010811962186163,-0.11563404993658644,0.019610262245525867,NaN,-0.25329873722779284,-0.26007258631030616
AbsAngVel,G2,-0.49974847412736856,0.2624570526173232,-0.1082639217270136,-0.7992437347427128,-0.18440190170984883,-0.21313255777866424,-2.089152914278656,NaN,-0.215235544048213,-0.27692793548382144,-0.17875334735951087,-0.25867637273840605,-2.0268617171026437,-0.09399094164824384,-0.22132063939005997,-0.16647845993115573,-0.2488399393149443,NaN,NaN,-1.1388595162335124,-0.26765803502396923,NaN,-0.2848869614252256,-0.13285441094940187,-0.7959702504882529,-0.05915131740209145,NaN,-0.16918437715684975,-0.07345756798763503,-1.0368492456047096,0.003219142873117753,-0.3358013751732054,-0.18595141207190724,NaN,-0.20241079715628763,-0.17681515761089472,-0.09459117263281613,-0.1441885414020896,-0.04238022866965574,NaN,-0.2279753126635462,-0.22818617307110411,-0.8574014710094287,-0.07124133911863995,0.00575576564202962,NaN,-0.08812728462179442,-0.03717960542883292
AbsAngVel,G3,-0.4840723128968114,0.15006188825665512,-0.14725360689809852,-0.7796291496908363,-0.09512255973297346,-0.26623421223165855,-3.6683843206380073,NaN,-0.2546602091048056,-0.25512069083418076,-0.1086258748012996,-0.14934820733439502,-2.506445581590146,-0.4626729843870083,-0.31018773272764877,-0.2121486018558072,-0.3640249432554705,NaN,NaN,-0.9041962028691422,-0.4114907762755986,NaN,-0.14088867984886555,-0.1717913478218831,-1.1164721376072397,-0.2646306910681131,NaN,-0.15325867732187648,-0.18295921864109976,-1.20444981496557,0.006078219666327156,-0.42407788640193145,-0.32440669678053524,NaN,-0.21767923171677772,-0.18411348740746525,-0.22522069497865993,-0.17922752267700437,-0.13398504112802256,NaN,-0.22470169102100646,-0.23311705044498487,-0.7987456297266284,0.019014052124236014,-0.08165718652461496,NaN,-0.11433959611264122,-0.2685472628421133
AbsAngVel,G4,-0.3895744922247595,0.01636363846378408,-0.11702938287570985,-0.6417779380168913,-0.21911916945845933,-0.2240613111788461,-2.509380237825101,NaN,-0.1305174860579359,-0.3333747549288262,-0.15881047214944233,-0.2464921039672896,-1.943194419400847,-0.036493187214935,-0.10357277619207839,-0.148163698931973,-0.15730259770850874,NaN,NaN,-0.9053438338141719,-0.32240564027948815,NaN,-0.32442699931702323,0.047226233978120535,-0.9570797717184405,-0.022277922272445183,NaN,-0.29284889988267326,-0.17810254961701233,-0.9433262677338439,-0.212924712101783,-0.2733060579638895,-0.2383310081048169,NaN,-0.2175415755976997,-0.2676306157060808,-0.004881041801801267,-0.12462883181203166,-0.11362650066143476,NaN,-0.051362019163023964,-0.1003161235759682,-0.6995115449817566,-0.15112354782689175,-0.11354849252186261,NaN,-0.0020282699221205736,-0.07926192085719186
AbsAngVel,G5,-0.6271618756440267,-0.3779784859297146,-0.18601069982340723,-0.8425792833441996,-0.24446716278567093,-0.267730338337852,-3.3673595986797036,NaN,-0.1574052113017359,-0.3980101599665167,-0.1499807409566407,-0.26578473140811676,-4.422598377114398,-0.045712711367515535,-0.31325720271993385,-0.2147235189536938,-0.1850041426096598,NaN,NaN,-1.0630079945901239,-0.11922745986306094,NaN,-0.3768494793476709,0.0006006685198653994,-1.10451235336518,-0.3530779183152113,NaN,-0.30687646248918554,-0.17516721959723647,-0.8764884910717314,-0.29256345434314945,-0.37379149344944973,-0.25133602612367434,NaN,-0.08577317946898089,-0.18968964829787516,-0.14072580649696764,-0.04206717686187589,-0.14698973742632915,NaN,-0.2550598375011064,-0.028758101453766338,-0.9719516276980249,-0.09282865260507012,-0.11934209715519328,NaN,-0.012731525222780427,-0.3088305282643391
AbsHeading,G2,-0.4881920695580746,-0.06301653140296515,-0.12567845210753426,-0.8673635889066984,-0.24175406399837196,-0.2620160078414757,NaN,NaN,-0.2103912548057998,-0.40535860335372287,-0.10588743128286726,-0.22734491941833035,-1.4632207958622225,-0.3960151628909587,-0.2574669747509819,-0.1826963881971202,-0.19983274876876655,NaN,NaN,-0.3748809657617356,-0.4254750931352471,NaN,-0.09950365995632415,-0.11753512954485879,-0.7614696722834291,-0.23182406440443049,NaN,-0.27391057510616945,-0.046692006311633616,-0.9625762256227857,-0.23490334976536809,-0.43066505286894685,-0.10560898231280413,NaN,-0.30627778493462343,-0.23805727990397818,-0.26403344429056363,-0.29318021890482093,-0.13015331544557562,NaN,-0.2116052228344676,-0.00015753825275410804,-0.8481193401335085,0.04361218076745721,0.3018032559074534,NaN,-0.27647883865808076,-0.23262802834886065
AbsHeading,G3,-0.6100680541280445,-0.2829595338290434,-0.19700980719303107,-0.802493403128812,-0.1315078728568857,-0.08880344286219799,NaN,NaN,-0.22832253784210366,-0.3978812548858126,-0.0738912490128647,-0.3432828217602044,-2.5927006748306476,-0.4273702344180348,-0.3035043224656637,-0.2777457696272505,-0.25346980562068255,NaN,NaN,-0.8721549219715781,-0.36197577093844235,NaN,-0.2013488082460657,-0.21429709680050646,-1.129584788388923,-0.2587898718949633,NaN,0.0342681035290896,-0.20723123080528416,-0.7378989045167652,-0.20417510617190593,-0.23200338181717406,-0.25972296693226427,NaN,-0.27573374433362097,-0.21874808967168913,-0.2775915138711518,-0.17251712924710927,-0.12712292643008727,NaN,-0.24720102330617322,-0.21369409520410398,-1.0042611075050472,0.04120353843951552,-0.0729024708765369,NaN,-0.2525378078513092,-0.2597885648752323
AbsHeading,G4,-0.5872221191192368,-0.16957825723969222,-0.13258287022625725,-0.8527007522865211,-0.3002544904774691,-0.008254155352966697,NaN,NaN,-0.1627773483700119,-0.33393296431407515,-0.1514528262272219,-0.22916109056920497,-1.1532533376040726,-0.20552807163128173,-0.29642309312257176,-0.2416359051191297,-0.03985400366604308,NaN,NaN,-0.5940848751211054,-0.3561093936453328,NaN,-0.2407787402570265,-0.17538998996690847,-1.2631722176262783,-0.34474088178084217,NaN,-0.3063254128664521,-0.12988005269834213,-0.940933801492676,-0.25081839739225,-0.47347177572518073,-0.18046371367203395,NaN,-0.24639297218449752,-0.25458131176563814,-0.17269077900922158,-0.2529886085170985,-0.149514796774461,NaN,-0.15779714194530858,-0.11982742103455979,-1.0216924977127348,-0.11621676963161143,0.039612652074394794,NaN,-0.26316355830061733,-0.15577994439776788
AbsHeading,G5,-0.4990396238702921,-0.3766043135729775,-0.1542147518129522,-0.5952218613509237,-0.31238873313813986,-0.23708877573018206,NaN,NaN,0.015095636775684707,-0.35455350489706183,-0.16728255186767615,-0.3243026685793673,-2.5341966085688967,-0.28018906670003507,-0.27600244950219777,-0.18348573267066892,-0.12090862488673881,NaN,NaN,-0.9964670615315863,-0.445372427359912,NaN,-0.4752132571112204,-0.2614691681321908,-1.1135706357783963,-0.30478676303127816,NaN,-0.19263118429808768,-0.1502038253459661,-0.7979354788577067,-0.15209325596656376,-0.3586267541207493,-0.32862914533154286,NaN,-0.26632022527117605,-0.07989097367457632,-0.09823752266294039,-0.0654154762973771,-0.04174910691791833,NaN,-0.26959711900207317,-0.1696491298340732,-0.7491651130544348,-0.13088466201662352,-0.014493747364713316,NaN,-0.23147027335539794,-0.2658786743413084
