BEHAV,DAN,20170201.Fly2.2,20170201.Fly2.1,20170201.Fly2.3,20170201.Fly2.4,20170330.Fly1.2,20170330.Fly1.1,20170428.Fly2.6,20170428.Fly2.1,20170428.Fly2.2,20170308.Fly3.3,20170308.Fly3.6,20170331.Fly3.2,20170117.Fly1.1,20170117.Fly1.2,20170428.Fly5.2,20170428.Fly5.1,20170428.Fly5.7,20170313.Fly2.1,20170131.Fly1.2,20170131.Fly1.1,20170331.Fly2.4,20170428.Fly1.1,20170428.Fly1.7,20170428.Fly1.2,20170111.Fly2.2,20170111.Fly2.3,20170201.Fly4.2,20170201.Fly4.3,20170201.Fly4.1,20170310.Fly3.2,20170310.Fly3.1,20170131.Fly2.8,20170131.Fly2.1,20170131.Fly2.2,20170201.Fly1.1,20170313.Fly3.2,20170313.Fly3.1,20170313.Fly3.3,20170118.Fly2.2,20170118.Fly2.1,20170118.Fly2.8,20170428.Fly3.2,20170428.Fly3.1,20170331.Fly1.2,20170331.Fly1.1,20170313.Fly1.3,20170313.Fly1.4,20170313.Fly1.2,20170313.Fly1.8,20170310.Fly2.1,20170310.Fly2.6,20170310.Fly2.2
AngVel,G4,-0.04895563231683808,-0.25528107587407134,-0.3418082755467713,-9.014054215682558,-0.2102448185877992,-0.19807678804390916,-0.2544417112699111,-0.17270947358934996,0.07230122258393545,-0.18465811692035494,-0.13213699610725693,NaN,-0.13581433307486135,-0.196944296831991,NaN,NaN,NaN,-2.359314709439044,-0.05334880877914894,-0.3873867418579302,-0.6525079384677444,-3.8293488336414434,NaN,-0.21939967785561443,-0.18522657371416074,-0.1785877386225423,-0.26214576093632536,-0.18321080412473112,-0.19106123433599587,-0.2589893269415233,-0.24409072805588572,-0.09827290763377494,0.15310550689226576,0.1029707432446404,-0.12808565442115838,-0.36425823783928757,NaN,-0.16965527869501362,NaN,-0.5144150392392244,-0.427961518783073,-0.18470402776447625,-0.189071343885034,NaN,NaN,-1.2504266035241476,-1.7338963508349732,-1.821389751790056,-1.120585630630897,-0.23908044938122597,-0.2426721127916991,-0.10418781662642274
AngVel,G5,-0.14257054300394434,-0.21840576755916064,-0.3297917762485383,-14.72744540020242,-0.1989616729400039,-0.1692113220161846,-0.27927499016350965,-0.20151119895126102,0.010267743493358017,-0.19019188011591992,-0.13383292875223574,NaN,-0.08981068049827123,-0.17781724880169114,NaN,NaN,NaN,-2.2552683299341134,-0.15155548479871772,-0.3630022387255125,-0.46832345460683533,-4.554902471033412,NaN,-0.22302736453299277,-0.19540726001131659,-0.17686050576478896,-0.3032258047818872,-0.22356306395491976,-0.2540679233302465,-0.25592204360788817,-0.2997136888857974,-0.1000018081985048,-0.015195154842371217,-0.062455541229809786,-0.18767698939435107,-0.19477456006812255,NaN,-0.19140695354185278,NaN,-0.6904908381434123,-0.5398870378352045,-0.09096703998644684,-0.19342032557754818,NaN,NaN,-1.801109169098618,-1.831393067147463,-1.776755918014723,-0.7744136673271749,-0.12493187298327446,-0.25945608463591996,-0.17954994532977397
AbsAngVel,G2,-0.03869027308676065,-0.17459773442982685,-0.08846286039755191,-8.056597394757505,-0.026650102730187752,-0.10546052408332596,-0.04309684937107017,-0.23332577550381428,-0.06801499050049498,0.13226343167806998,0.12585552387040277,NaN,0.11189786353535014,0.11018477362408075,NaN,NaN,NaN,-0.31880876857924645,-0.009152608836877851,-0.7943827390659972,-0.22817216063049361,-1.0814947872024399,NaN,0.17412743323143587,-0.11425974274893869,-0.03168179971436036,-0.08410834020028402,-0.16468628434428534,-0.19332506925477255,-0.0013428743988459502,-0.12322664059515298,0.04282754444866965,0.07393184547516873,0.3190665654217387,-0.04182910487249347,-0.11646351602356364,NaN,-0.21828393999229068,NaN,-0.8344322064790592,-0.3947549078126702,0.011420449005178912,-0.10214163582324498,NaN,NaN,-1.735697710677354,-1.2489709058676652,0.13887877791876313,-0.7047050895379963,-0.21130332042368716,-0.16065600658686785,0.08594810261751429
AbsAngVel,G3,-0.09918779286656298,0.06356514144830216,-0.03939759884833749,-11.422940774072927,0.24479719211194928,-0.1056030220859181,0.5752533121068786,-0.23196869731333614,0.2076790835481257,0.042280092527742785,0.03557723889927633,NaN,0.15335595306752836,0.28266278345238083,NaN,NaN,NaN,-1.8667420176570415,-0.062415352326310236,-0.7886205002078028,-0.8359959684252438,-1.1876538953542664,NaN,0.07280392279224046,0.048019254590611626,-0.10556823629252987,-0.3022626863986131,-0.10826753648203846,-0.12096675512346877,0.5471302650767902,-0.27484951277393876,-0.08651903654024196,-0.010999234308231909,-0.09536126093141317,0.06005416806643227,-0.16476578291975952,NaN,-0.1411295236443626,NaN,-0.9039231364762557,-0.533498789487117,0.21359098716569258,0.17977881952683694,NaN,NaN,-1.3604427879373286,-1.8477392394596857,-1.0119874913999167,0.32132374210618087,-0.25599495693156804,-0.150062487273944,-0.07083593225181284
AbsAngVel,G4,0.17865993220533039,-0.21254211694971392,-0.20650525991504654,-11.750989961521752,-0.05036935518507635,-0.013000015092301753,-0.2521289159222233,-0.10582993907084393,-0.19423623046029337,-0.045461197873632564,0.010697153494014788,NaN,0.010492936310750767,-0.21049700000476523,NaN,NaN,NaN,-1.9765284071536984,-0.1581504431538614,-0.3678635601784037,0.2789947191730008,-2.5043220396054098,NaN,-0.12721736709003073,-0.12356254577411119,-0.26223768121948465,0.2033185246457303,-0.08581705132018147,0.33746598757941215,0.32346641037663726,-0.1169976081351054,-0.11886008133411052,0.03174063887671763,0.09681414273185429,-0.10650106043256957,-0.06327892740170848,NaN,-0.25250621122133077,NaN,-0.8983025785784875,-0.503480673228009,-0.2630398452360285,-0.25886956926439497,NaN,NaN,-1.6317489011019148,-1.3755919569229986,-0.273362884496513,-0.6910560110033765,-0.2853733813576369,-0.07991706650118413,-0.16479945453094147
AbsAngVel,G5,0.13083573573066454,-0.18074151771480462,-0.21174959187527365,-13.223911934310484,-0.011874012791049271,0.012145357782973432,0.014362338188221413,-0.2411296030624286,-0.22627789658702935,-0.05482754631415632,-0.10786773695923446,NaN,0.02609840033831068,-0.029449172729789863,NaN,NaN,NaN,-1.0883927198315217,-0.06242492144396805,-0.48532491518565646,0.3257682943584591,-3.381971620493025,NaN,-0.19837987982191807,-0.19577705544362978,-0.22247418666809726,0.17223740855003455,-0.2769034834495301,0.3666802642953352,0.34363669767398297,-0.13172009674270901,0.08309180147823247,-0.15083786265883625,-0.12594478787741892,-0.050373751244039644,-0.3535451274670405,NaN,-0.24635832271298863,NaN,-0.812985059628766,-0.6619265666499954,-0.11288191123843938,-0.28196380550351363,NaN,NaN,-1.7698297026413745,-1.5401763352213513,-0.8364077998106838,-0.9572643157808542,-0.24998190546901689,-0.16821209967240658,-0.00350797698745664
AbsHeading,G2,0.4705797764036127,0.519060678026709,-0.20136958096419866,-5.518666923937877,0.06373463908276078,-0.017645340686542,0.03621419365836276,-0.051781040877893814,-0.10750563016436154,-0.025349418409517543,0.00573323442939333,NaN,0.19477929138741357,7.791314172722608e-05,NaN,NaN,NaN,-0.368387482712045,0.002855400628956617,-0.38923603055253486,0.0005639550869831478,-3.220701602934443,NaN,-0.05902375466237397,-0.03541568108816584,0.008608607360989118,-0.0635025809237475,-0.18023157104072007,0.025834896494300708,-0.083706221665798,0.3129208688081855,0.19792748084427159,0.30962504729180296,0.35448846213003093,0.13877896206188833,0.07163260067808341,NaN,0.1464607055034527,NaN,0.32004081383707816,0.02907771498055567,0.005884902227406674,-0.23675959407918112,NaN,NaN,0.26607373956741986,-0.5678681861993515,-0.042685690167187484,0.18532647961378557,0.04557097385478093,0.2443761117839035,0.08625303378797111
AbsHeading,G3,0.19334628755500416,0.11156377042658983,-0.392714697489295,-10.001984057984586,-0.09316754356360901,-0.19394931295731532,0.5301531350987534,-0.3504987854451307,-0.11942000359851646,-0.06584911895337853,-0.06513038364419343,NaN,-0.11270137876380693,-0.019354419180812155,NaN,NaN,NaN,-1.5731023079527189,0.02492710519878505,-0.5808340228294377,-0.5672417233284535,-3.7517010701462716,NaN,-0.1564713339010142,-0.14250552524267857,-0.1451805812476954,-0.23543965923355126,0.05387513134175004,0.0758530358426387,0.0025952110610102386,-0.389204919039595,0.030431645289609288,-0.07590532098267633,0.09513048527290657,0.2190659142256286,-0.2292381256875875,NaN,-0.2214000006018051,NaN,-0.7988654093595338,-0.5744639929229858,-0.2059805552487617,-0.21439935523170073,NaN,NaN,-1.4764218618127787,-1.8429423178460071,-1.4405495681839744,0.042525403100508785,-0.053382258597647114,-0.19948442783789222,0.05474130031923763
AbsHeading,G4,-0.013466782056351656,0.2583211567632454,-0.2878290626956461,-7.476734450807204,-0.18941324082539035,-0.17282084162102485,-0.23828870661617318,0.188745348329044,-0.04085872065460139,-0.10962453940312811,-0.12627782345908867,NaN,-0.09985173682464588,-0.1268829787059924,NaN,NaN,NaN,-1.7408842524064432,-0.07696211559791277,-0.15776464703141735,0.2229381407181218,-3.1758988316811347,NaN,-0.2166669087459563,0.051256210686960735,0.0755895103718156,0.012387080878262346,-0.1873213945864669,-0.011619743802166127,-0.23777235197631308,-0.17328860797742696,0.07823038461853316,0.06678551872216332,0.13800964674949656,0.2909153888916861,-0.2282172566021845,NaN,0.01911046443327169,NaN,-0.26636637339596314,-0.041793962734374634,0.15962185240837912,-0.08061958734781927,NaN,NaN,-0.8079172584056191,-0.7639581043080974,-0.6985869520128904,-0.011687411685308957,-0.029821396104476205,-0.14011364106130753,-0.046546858863081964
AbsHeading,G5,-0.028733914955056283,0.15916534370399849,-0.3913072920769822,-14.002533712014635,-0.15398695703287446,-0.19294288700104678,0.16800847689213316,0.07691337184694413,0.005697589782831081,-0.1784772686642604,-0.0848300104086841,NaN,-0.03387365239918538,-0.0033270154390718787,NaN,NaN,NaN,-1.664652640778053,-0.22696678473518173,-0.0390522443418404,0.19260309985746094,-3.6269719416615382,NaN,-0.1943102475196703,-0.03698300520921882,-0.054146086244209135,-0.21599734689514127,-0.21705231178341755,-0.009612205149450714,-0.18851977188338287,-0.1992724329709481,0.16702247355143873,-0.12198549510454493,-0.06633901490745187,-0.07175218366822356,-0.27842559881910267,NaN,-0.20193729350613143,NaN,-0.5520470583699086,-0.38579882482896255,-0.1959096084697074,-0.07624835414249254,NaN,NaN,-1.591483694425703,-1.3150969184800694,-1.2928242885663264,-0.5994538064390627,-0.1626136219438341,-0.10905403747668752,-0.04066899180314176
